CustomerId,CredRate,Geography,Gender,Age,Tenure,Balance,Prod Number,HasCrCard,ActMem,EstimatedSalary,Exited
15646302,705,France,Female,24,7,90152.559,1,1,0,109267.695,0
15680855,637,France,Male,33,2,131158.647,1,0,1,98297.487,0
15697311,697,Spain,Male,56,5,99721.827,1,1,1,45207.279,1
15585367,555,Germany,Female,46,4,108353.691,1,1,0,159947.892,1
15726556,594,Germany,Female,26,6,121560.768,2,0,0,118090.674,0
15676242,632,Spain,Male,31,3,122900.796,1,1,0,73937.547,1
15684198,551,France,Female,38,10,0,2,1,1,194.643,0
15774882,687,France,Female,35,3,89628.687,1,1,1,1541.79,1
15714227,672,France,Female,53,7,0,1,1,1,123219.162,0
15608653,521,Spain,Female,34,7,63657.963,1,1,1,18219.573,1
15784280,686,Germany,Male,35,2,98408.538,2,0,1,77438.943,0
15789546,639,Spain,Male,28,8,0,2,1,0,113904.963,0
15590320,850,France,Male,66,4,0,2,0,1,57915.72,0
15678385,465,France,Male,25,2,70422.579,2,1,1,9425.079,0
15571778,817,France,Female,55,10,105805.341,1,1,0,86347.395,1
15657085,578,France,Male,23,10,80082.288,1,1,1,112700.124,0
15640627,611,Spain,Male,34,4,0,2,1,0,153855.522,0
15566211,616,Germany,Female,41,1,93204.513,1,1,0,212.805,1
15669293,517,France,Male,37,5,101977.956,1,0,1,28365.444,0
15595067,637,Spain,Female,40,6,0,2,1,1,163449.54,0
15753566,806,France,Female,32,3,57387.141,1,1,0,140933.781,0
15650391,633,France,Female,29,7,152989.515,1,1,0,3844.8,0
15681843,624,Germany,Female,35,0,162272.916,2,1,0,147229.11,0
15814846,691,France,Male,52,3,0,1,1,0,158259.312,1
15670374,819,Germany,Female,49,1,108591.174,4,0,0,149547.87,1
15762332,568,Germany,Female,31,1,55432.926,2,1,1,55616.976,0
15700223,806,France,Male,48,4,148231.512,1,1,1,19295.541,0
15729956,726,Spain,Female,26,1,72702.144,1,1,1,17303.265,0
15594862,552,France,Male,36,8,0,2,0,0,119292.318,0
15598782,755,Germany,Female,30,6,138799.233,2,0,1,56419.695,0
15745080,634,France,Male,26,8,0,1,1,0,19584.864,0
15703399,756,France,Female,26,5,91477.026,2,0,1,139014.612,0
15732175,776,France,Male,37,2,0,1,0,1,7258.5,0
15630725,649,France,Female,45,5,83507.994,1,1,0,156029.31,1
15640260,595,Germany,Male,32,8,117973.494,2,1,1,62485.911,0
15716822,646,France,Male,30,5,88213.266,1,1,1,11481.426,0
15583748,592,Spain,Male,38,8,0,2,1,0,162383.58,0
15605968,574,France,Male,26,8,87714.09,1,1,1,38784.303,0
15790683,850,France,Male,36,1,93669.471,2,0,1,61734.6,0
15607713,850,Spain,Female,29,1,0,2,1,1,178196.985,0
15700212,475,France,Female,46,10,0,2,0,0,110657.7,1
15626710,642,France,Female,39,4,0,1,1,1,69139.116,0
15716491,710,Spain,Female,51,4,84291.255,1,0,1,127260.459,1
15625824,596,Spain,Male,30,6,109211.292,4,1,0,37729.575,1
15617705,609,France,Female,39,8,127507.707,1,0,1,158097.825,0
15761976,797,Spain,Female,31,8,0,2,1,0,106124.967,0
15634891,504,Germany,Female,43,7,92128.941,1,1,0,175221.693,1
15744517,735,Spain,Male,50,9,0,1,0,0,150009.615,1
15686963,680,Spain,Female,30,3,0,1,1,0,144118.422,0
15808189,449,France,Male,52,6,0,2,0,1,111259.8,0
15580845,685,Germany,Male,57,7,91681.659,1,0,1,102135.564,0
15799156,569,Spain,Male,38,8,0,2,0,0,71656.911,0
15694296,631,France,Male,35,9,101153.205,2,1,0,22025.007,0
15677049,595,Germany,Female,25,7,95913.306,2,0,1,159323.211,0
15583595,461,France,Female,28,8,0,1,1,1,93014.766,0
15590146,630,France,Male,50,1,73752.984,1,0,1,57245.598,1
15801548,661,France,Female,31,7,129746.07,2,1,1,13041.711,0
15660833,796,Germany,Male,39,5,77715.783,2,0,0,94572.477,0
15762277,710,France,Male,47,5,142760.826,1,0,0,75149.901,1
15791302,741,France,Male,32,8,0,2,1,0,129238.83,0
15798975,606,Germany,Male,48,4,119163.204,1,0,0,32482.719,1
15599956,747,France,Male,27,10,0,2,0,0,11707.101,0
15577274,549,Germany,Female,43,3,121487.094,1,1,0,5491.269,0
15701200,576,France,Male,36,6,0,2,1,1,43482.6,0
15638149,528,France,Male,37,6,93395.205,1,1,0,177400.791,0
15786199,535,France,Male,33,2,119736.288,1,1,1,99269.802,0
15701765,575,Spain,Female,37,0,0,2,0,0,27102.888,0
15586974,656,France,Male,39,10,0,2,1,1,89005.176,0
15729040,440,France,Male,42,2,0,2,1,0,44844.012,0
15788676,539,Spain,Male,38,8,64314.603,2,1,1,9066.645,0
15602497,850,Spain,Male,39,6,119892.717,1,0,1,18692.892,0
15701333,646,France,Female,37,7,86902.794,1,0,0,147084.462,0
15812071,744,France,Male,54,6,84425.679,2,0,1,126061.893,0
15634375,710,Spain,Female,36,8,0,2,0,0,74885.571,0
15738267,544,France,Female,64,3,111639.42,1,1,1,100262.673,1
15786800,723,Germany,Male,52,5,118525.473,1,0,1,83586.15,1
15591130,507,Spain,Female,29,6,0,2,0,1,85302.81,0
15720662,787,France,Female,35,1,95640.12,1,1,1,14946.435,0
15751531,598,Spain,Male,41,8,0,2,1,1,145758.987,0
15653595,796,France,Male,51,6,0,2,0,1,175259.952,0
15568360,569,Spain,Female,41,4,125856.324,1,1,1,147172.23,0
15781210,711,France,Male,34,8,0,2,0,0,43434.171,0
15668058,661,Germany,Male,35,8,111688.686,1,1,0,78010.632,0
15597131,415,France,Male,32,5,131226.831,1,1,1,2758.185,0
15697283,578,Spain,Male,23,8,0,2,1,0,100912.482,0
15640953,611,France,Female,26,2,96758.037,2,1,1,108721.485,0
15715031,600,France,Female,28,6,0,2,0,1,46973.907,0
15589660,661,Germany,Female,32,1,131382.207,1,0,1,50972.652,0
15769818,850,France,Female,37,3,191500.38,1,0,1,62435.592,0
15782736,573,Germany,Female,47,4,137270.223,1,0,1,147634.263,1
15614818,764,Spain,Female,33,9,152068.293,1,0,1,107084.259,0
15794014,838,France,Female,34,8,0,2,1,0,24724.863,0
15732448,821,France,Female,28,8,0,1,1,1,33078.717,0
15723411,607,Spain,Female,36,4,88439.67,1,1,1,41774.724,0
15797686,558,France,Male,38,8,101700.828,1,1,1,137585.151,0
15605950,530,Germany,Male,23,1,123354.792,2,1,1,148704.507,0
15812497,654,Germany,Male,37,5,100931.508,1,1,0,68334.615,0
15690678,530,France,Female,33,4,116376.588,1,1,1,155637.252,0
15747677,656,Spain,Male,69,6,147577.581,1,1,1,32497.65,0
15618926,520,Spain,Male,43,7,0,2,1,1,32582.466,0
15673908,602,Germany,Female,42,6,142573.365,1,1,1,118697.814,0
15727944,701,Germany,Female,48,1,82865.412,1,1,1,120593.124,0
15807294,653,Spain,Female,30,2,79418.961,2,1,1,86992.434,0
15618581,668,Spain,Male,25,8,0,2,1,1,121600.881,0
15584364,652,France,Male,48,4,53537.679,1,1,0,147549.762,1
15599552,639,Spain,Female,54,2,0,2,1,1,48459.339,0
15749177,730,Spain,Female,52,7,0,2,0,1,110158.956,0
15718779,780,France,Male,34,1,0,1,1,1,58323.636,0
15568106,592,France,Female,38,8,107350.209,2,0,1,17433.657,0
15779481,628,France,Male,34,4,142867.287,2,1,1,113573.286,0
15709994,658,France,Female,40,7,126537.255,1,0,1,121913.118,1
15772777,850,Spain,Female,29,10,0,2,1,1,85333.536,0
15706815,515,Germany,Male,37,2,81389.628,1,1,1,169529.436,1
15618018,571,France,Female,35,1,94305.429,2,0,1,160661.268,0
15671032,760,Germany,Male,42,0,70193.673,2,1,1,88115.742,0
15634281,720,Germany,Female,43,10,99740.61,1,0,0,65575.746,0
15766374,632,Germany,Male,42,4,107662.14,2,1,1,176380.974,0
15600991,694,Germany,Male,31,6,98147.331,2,1,1,17504.037,1
15777576,559,Spain,Female,40,5,125216.496,1,0,1,29371.986,0
15742613,773,Germany,Female,42,8,137092.194,2,1,0,154559.898,0
15649523,581,France,Male,38,1,0,2,1,0,41558.598,0
15651063,524,Germany,Female,37,9,114732.522,2,1,0,161671.221,0
15683124,713,France,Male,53,6,103526.46,1,0,0,172369.188,1
15618314,676,France,Male,40,8,102605.202,1,1,1,61198.605,0
15670823,651,Germany,Female,42,1,104982.084,1,1,0,40258.62,1
15607133,717,Spain,Female,49,1,99777.942,2,1,1,112079.61,1
15615012,594,France,Male,23,5,140640.831,1,1,0,144871.596,0
15725141,716,France,Female,44,3,98575.452,1,1,0,24607.467,1
15623560,668,France,Female,35,6,92234.484,1,1,1,48595.176,0
15693018,678,Germany,Male,23,10,104007.339,1,1,1,82470.177,0
15636756,545,France,Male,23,2,0,2,1,0,170651.808,0
15647474,613,France,Female,40,9,86061.924,2,1,1,54635.697,0
15576714,687,Spain,Female,21,8,0,2,1,1,139290.606,0
15585047,715,France,Male,28,7,144338.949,1,0,0,177167.799,0
15743976,618,Germany,Male,41,8,33932.511,1,1,1,176197.932,0
15793881,721,France,Female,35,6,106446.447,1,0,1,2778.201,0
15576517,445,Germany,Female,34,7,117973.953,2,1,1,63556.2,0
15631072,690,France,Male,38,1,85010.4,2,0,1,49530.618,0
15730394,709,France,Female,43,8,0,2,0,0,151232.058,1
15631460,671,Spain,Female,42,3,0,2,1,1,115604.397,0
15692002,538,France,Male,33,6,84412.242,1,1,1,179324.361,0
15595282,735,France,Female,33,4,0,2,1,0,134527.221,0
15789548,592,France,Female,37,7,0,2,1,1,114053.697,0
15758035,747,France,Male,61,7,140375.817,1,0,1,132798.834,0
15617518,675,Germany,Male,36,7,80468.955,1,1,1,134459.73,0
15651802,632,Spain,Female,39,5,88068.933,2,1,0,84182.742,0
15631813,621,France,Male,39,6,0,2,1,1,52995.519,0
15729668,521,Spain,Male,29,3,54252.558,1,1,0,138844.269,0
15741728,591,Spain,Male,36,7,121695.12,1,1,1,109820.601,0
15576676,706,Germany,Female,28,6,112431.015,2,1,1,45269.226,0
15711378,677,France,Male,38,4,0,2,1,0,169020.567,0
15765520,769,Germany,Male,27,7,169752.663,1,1,0,154209.681,0
15656726,771,France,Male,32,5,56089.458,1,1,1,36828.531,0
15647842,601,Germany,Female,48,8,108704.43,1,1,0,57546.612,1
15719309,670,France,Female,42,1,104365.422,2,0,1,26535.483,0
15748718,517,France,Male,28,2,103556.349,1,1,0,161150.607,0
15594404,834,France,Female,49,8,144542.025,2,1,0,116346.546,0
15751158,571,France,Female,42,4,97942.806,3,1,0,50002.659,1
15593470,576,Germany,Female,36,8,149659.065,1,1,1,20975.265,0
15695129,718,France,Female,31,1,137397.393,1,0,1,15415.776,0
15640865,636,Germany,Female,31,9,72760.221,2,1,1,67177.71,0
15714080,566,Germany,Female,40,2,87301.224,2,1,0,139037.409,0
15648721,711,France,Male,64,4,0,2,1,1,2867.103,0
15801466,574,France,Female,39,2,110272.149,2,1,0,79617.267,0
15750248,619,France,Female,35,8,119063.367,1,1,0,59114.637,0
15758726,588,France,Female,24,0,0,2,1,1,126527.472,0
15781553,760,Germany,Female,49,9,82352.691,1,1,0,105509.61,1
15649121,665,France,Male,52,3,0,1,1,0,104523.309,1
15674811,739,Germany,Male,29,3,53447.382,2,1,1,94980.564,0
15646037,641,France,Male,77,9,0,3,1,1,73362.654,0
15722578,685,Germany,Female,21,6,88160.85,1,1,1,148469.643,0
15665695,594,France,Female,49,4,0,2,1,1,21268.395,0
15801062,557,Spain,Female,40,4,0,2,0,1,94890.177,0
15662955,697,France,Male,27,8,127101.312,2,1,0,81532.035,0
15770309,656,France,Male,18,10,136586.466,1,0,1,114312.888,0
15657386,712,Germany,Male,43,1,127574.766,2,0,1,81814.734,0
15777797,689,Spain,Male,38,5,67567.626,1,1,1,7786.728,1
15783955,697,France,Female,25,4,149117.499,2,1,0,13921.182,0
15804516,589,France,Male,38,2,0,1,1,0,71923.752,0
15681758,525,Spain,Female,25,10,0,2,1,0,62425.755,0
15630321,680,France,Male,44,3,0,2,1,0,78241.572,0
15588248,617,France,Female,28,0,0,2,1,1,6838.047,1
15591932,680,France,Male,32,5,83665.449,1,1,0,105261.84,0
15810347,662,Spain,Female,30,9,0,2,0,1,142096.347,0
15595303,736,Germany,Male,46,5,117731.619,1,1,1,70183.386,1
15634950,657,Germany,Male,57,8,96457.122,1,1,1,113732.595,1
15685372,350,Spain,Male,54,1,137409.732,1,1,1,172776.141,1
15745827,617,France,Male,30,3,118805.193,1,1,0,128646.351,0
15755868,562,France,Male,35,7,0,1,0,0,43982.703,0
15735222,705,Spain,Female,23,5,0,2,1,1,65818.557,0
15604804,516,France,Female,33,7,114574.95,1,1,1,108033.624,0
15718944,573,France,Female,37,6,0,2,1,0,174595.833,0
15678626,538,Spain,Female,31,0,0,2,0,0,161508.294,0
15571550,699,France,Male,39,9,0,1,1,0,72867.528,0
15723053,504,Germany,Male,32,8,153262.098,2,0,1,14093.091,0
15661528,583,Spain,Male,47,5,92306.007,1,1,0,83437.29,0
15754177,712,Spain,Male,53,2,99954.909,2,0,0,23887.953,0
15683544,626,Spain,Male,62,3,0,1,1,1,58509.666,0
15708048,631,France,Female,34,4,111941.226,1,1,0,96203.619,0
15701109,663,France,Female,37,7,0,1,1,1,166689.567,0
15600110,506,Germany,Female,41,3,51971.184,1,1,0,3631.914,0
15651533,570,Germany,Female,50,5,116364.366,1,1,0,160024.896,1
15777904,703,France,Female,45,7,0,2,1,1,61948.548,0
15655574,698,Germany,Female,40,8,135699.39,1,1,0,103259.358,0
15569423,731,Spain,Male,41,4,0,2,1,0,20069.343,0
15718106,625,France,Male,34,6,0,2,0,0,177554.88,0
15585067,634,Spain,Male,31,9,97769.232,1,1,1,161537.364,1
15675501,616,France,Male,59,5,138474.99,1,1,1,15929.532,0
15633233,500,France,Male,56,1,90337.122,1,1,0,106641.72,1
15667134,446,France,Male,32,8,0,2,0,0,119963.646,0
15659105,669,France,Female,47,9,55076.886,1,1,0,52353.216,0
15575409,581,Germany,Male,31,6,105202.548,1,1,0,96423.57,0
15752342,704,Germany,Female,54,6,120291.219,3,1,0,130564.197,1
15654851,748,France,Male,44,2,83620.368,1,0,1,76945.716,0
15741429,680,Spain,Female,31,9,107843.175,2,1,1,91025.37,0
15682356,655,France,Female,37,7,100667.556,2,1,0,9460.017,0
15806447,690,Germany,Male,32,0,96015.168,2,1,1,124124.841,0
15800229,695,Germany,Male,40,7,125120.016,1,0,1,174044.817,0
15663441,700,Germany,Female,40,4,133713.963,1,1,0,170844.264,1
15791991,773,France,Male,52,4,0,1,0,1,129702.078,0
15775082,749,France,Male,42,1,116799.048,2,0,1,129184.659,0
15579706,611,France,Female,46,5,0,1,1,0,69909.426,1
15718247,606,Spain,Female,46,8,0,2,1,1,165346.146,0
15755722,554,France,Male,24,10,0,1,0,0,82962.558,0
15582259,567,France,Female,37,7,0,2,1,1,25821.81,0
15716994,559,Spain,Male,24,3,103265.928,1,1,0,77301.918,1
15586880,594,Germany,Male,41,2,110291.085,2,1,1,37845.216,0
15713854,513,France,Female,37,6,0,2,1,0,99128.106,0
15780835,652,Germany,Female,26,1,118717.515,1,1,1,161342.811,0
15675896,680,Germany,Female,42,7,95150.421,1,1,1,81502.416,1
15658459,784,Spain,Male,33,10,0,2,1,0,145820.223,0
15658057,812,Spain,Female,44,8,0,3,1,0,60234.147,1
15801767,784,Spain,Female,40,8,0,2,1,0,98002.17,0
15569178,570,France,Female,18,4,74490.678,1,1,0,64630.71,0
15731478,712,France,Female,42,1,79058.682,1,0,0,83001.231,0
15811236,705,Spain,Male,39,6,119935.017,1,1,1,70259.31,0
15746749,681,Spain,Female,32,3,0,2,1,1,53711.91,0
15662758,620,France,Male,41,0,88132.599,1,1,0,76500.288,0
15709387,711,France,Male,52,5,0,1,1,1,143828.055,0
15572093,613,France,Female,24,7,126408.519,1,1,0,116101.17,0
15713826,613,Germany,Female,20,0,105620.571,1,0,0,102201.93,1
15570205,682,Spain,Male,36,5,0,2,1,1,132982.659,0
15589348,850,Spain,Male,37,4,123484.293,1,1,1,25979.031,0
15804610,601,France,Female,41,1,0,2,0,1,144546.354,0
15700854,595,Spain,Male,35,8,0,1,1,0,90014.211,1
15758836,675,Spain,Male,36,3,48688.362,2,0,1,49030.668,0
15772933,591,Spain,Male,31,8,0,1,1,1,127509.597,0
15809006,602,France,Male,23,7,102382.632,2,0,0,75669.84,0
15689612,554,Spain,Female,34,8,0,1,0,1,96282.927,0
15744614,541,France,Male,37,9,106773.228,1,1,1,66196.296,0
15704250,506,France,Male,34,7,0,2,0,0,104257.89,0
15700255,814,Germany,Male,44,8,85939.938,2,0,0,96312.231,0
15669410,683,France,Male,30,8,99746.568,2,0,0,22444.956,0
15807595,485,Germany,Male,51,7,129820.131,2,1,0,46001.826,0
15664523,696,Germany,Female,31,8,109819.728,2,1,0,30445.776,0
15642833,608,France,Female,30,8,0,2,1,0,115988.274,0
15605279,792,France,Male,50,9,0,4,1,1,175230.729,1
15713644,686,Spain,Male,22,5,0,2,1,0,143077.005,0
15750466,790,Germany,Male,42,1,77255.658,1,1,0,178364.457,0
15739054,654,France,Female,29,4,87277.473,1,0,1,127263.663,0
15612771,452,France,Male,35,4,133355.196,1,1,1,3758.112,0
15788483,719,Spain,Male,38,0,0,1,1,0,114188.823,0
15732832,707,France,Female,40,5,0,2,1,0,36947.538,0
15772892,699,France,Female,49,2,0,1,0,0,95184.009,0
15713843,850,Spain,Male,30,2,0,2,0,1,25143.408,0
15567993,828,Spain,Male,28,8,121290.165,1,1,0,71420.283,0
15617603,850,Germany,Male,30,5,110889.504,2,1,1,91962.243,0
15744983,712,Spain,Male,47,1,125898.309,1,1,1,86147.757,0
15630419,634,France,Male,44,9,134964.999,1,1,0,51409.359,0
15738828,730,Germany,Male,45,6,137592.873,1,0,0,146230.299,0
15778025,685,Germany,Male,43,9,97730.523,2,0,1,175327.659,0
15799479,809,Spain,Male,33,9,0,1,1,1,111641.085,0
15684269,707,Spain,Female,35,3,51007.032,1,1,0,16188.66,1
15762745,648,Spain,Male,32,8,0,1,1,0,120288.042,0
15746970,760,Spain,Female,57,1,0,2,1,1,22591.053,0
15725024,805,Germany,Female,33,3,95097.204,2,0,1,29997.801,0
15592116,585,France,Female,39,7,0,2,1,0,2161.134,0
15624391,595,Spain,Female,30,5,90615.186,1,1,1,160524.936,0
15567422,630,France,Male,42,6,0,2,1,0,146428.137,0
15612627,627,Germany,Male,29,5,125587.422,2,1,0,72546.597,0
15574879,631,Germany,Female,37,2,109621.548,2,0,1,20831.958,0
15745107,776,Germany,Male,38,5,101053.53,1,0,1,80904.24,0
15734491,676,Spain,Female,36,4,0,2,1,1,2855.979,0
15675320,758,Spain,Female,40,5,84149.838,2,0,0,110896.929,0
15643824,637,France,Male,33,0,119030.391,2,0,1,67129.569,0
15643438,850,France,Male,20,7,0,2,1,0,28159.893,0
15721730,601,Spain,Female,44,4,0,2,1,0,52705.179,0
15680727,735,France,Male,49,5,109775.952,1,1,0,133923.924,0
15752508,614,Germany,Male,32,7,89516.52,2,1,1,46005.354,0
15808846,672,Germany,Female,21,3,149290.884,2,1,1,148083.453,0
15727251,642,France,Male,30,8,105744.843,1,0,0,55780.038,0
15663489,633,Germany,Female,29,0,124719.606,1,1,0,174026.691,0
15683677,769,Spain,Male,39,9,0,1,1,1,42950.511,0
15596414,796,Spain,Male,41,8,96772.563,1,1,0,16659.369,0
15730639,715,France,Male,23,7,125302.428,2,1,0,58551.939,0
15672132,695,France,Female,42,7,109308.267,1,0,0,41737.176,0
15742638,747,France,Female,25,4,0,2,0,1,37835.703,0
15578603,584,Germany,Female,54,1,69618.933,1,0,0,124373.682,1
15726088,476,France,Male,40,6,0,1,1,1,20461.905,0
15682533,850,France,Female,39,7,71333.991,1,0,1,168219.666,0
15772995,529,France,Male,30,2,104665.761,1,1,0,67756.923,0
15765694,584,Spain,Female,59,1,0,1,0,1,117234.099,1
15659486,586,Germany,Male,34,9,66878.829,1,1,0,13531.437,0
15568963,674,Germany,Male,34,2,137518.11,1,1,0,158138.46,1
15703820,552,France,Male,42,9,120330.963,2,1,0,90962.739,1
15569410,601,Germany,Female,33,7,102987.162,2,1,1,137710.917,0
15632256,541,France,Male,29,7,114754.113,1,0,0,77556.528,0
15724466,744,Germany,Female,41,2,75702.069,1,1,0,177793.767,0
15777639,595,Spain,Female,23,10,91013.994,2,0,0,33338.52,0
15802501,724,Germany,Male,33,5,93208.347,2,1,0,108977.148,0
15778410,533,Spain,Female,52,7,0,1,0,1,174702.591,1
15670702,618,France,Male,37,2,151360.389,2,0,1,91145.907,0
15704763,523,Germany,Female,39,1,129512.799,1,1,1,106840.575,1
15645544,642,Germany,Female,30,5,116778.321,1,1,0,524.277,0
15757646,584,France,Male,35,9,0,2,1,0,173143.089,0
15701121,521,France,Male,38,5,99577.062,1,0,1,122856.921,1
15796313,662,France,Female,36,4,150218.28,2,1,0,124984.008,1
15815660,758,France,Female,34,1,138725.505,1,1,1,54656.001,0
15602844,717,France,Male,38,7,87713.154,1,0,0,170258.139,0
15636238,611,France,Male,40,1,0,2,1,1,92292.804,0
15770101,766,Germany,Male,43,6,100879.236,2,1,1,33035.904,0
15645543,636,France,Female,34,3,0,2,1,1,40280.625,0
15596397,814,France,Female,48,7,0,2,1,1,119583.135,0
15770525,760,Spain,Male,28,1,126934.713,2,0,0,14658.642,0
15684267,607,Germany,Male,39,2,76021.803,2,1,1,109750.878,0
15689980,725,Spain,Female,36,4,106668.234,1,0,0,118056.51,1
15633260,600,France,Male,37,1,128397.114,1,0,1,79802.901,0
15756471,656,Germany,Male,27,4,106764.444,2,1,1,144751.77,0
15721303,640,Spain,Male,34,1,123770.718,1,0,0,22285.224,0
15802256,439,France,Male,28,7,99878.607,2,1,0,124674.264,0
15725664,549,France,Female,38,8,96555.06,1,0,0,141698.475,0
15674851,622,France,Male,38,5,0,2,0,0,94766.193,0
15701946,715,France,Male,34,4,111883.005,1,0,0,88004.628,0
15748947,657,France,Female,41,5,86272.533,1,1,1,61430.292,0
15673342,703,France,Male,36,2,0,2,1,0,97911.855,0
15601008,802,France,Male,33,8,0,2,1,0,129335.562,0
15771636,793,Spain,Female,36,0,0,1,0,0,134094.123,0
15642002,554,France,Female,35,6,105936.462,2,0,0,85749.435,1
15693381,533,Spain,Male,38,1,121760.397,2,0,1,137660.697,0
15607691,658,France,Male,36,8,156654.414,1,1,1,85433.058,0
15589380,713,Germany,Male,40,3,103002.156,2,1,1,78577.362,0
15603846,711,Spain,Male,37,2,0,2,1,0,75580.974,1
15753549,669,France,Male,25,1,142063.677,1,0,0,33789.537,1
15725355,439,France,Female,43,8,0,1,0,1,94400.37,0
15773017,763,Spain,Female,37,6,0,2,1,1,134734.725,0
15625641,697,Germany,Female,74,3,97264.224,2,1,1,14801.211,0
15776467,702,Spain,Female,35,8,12836.52,2,1,0,49220.244,0
15746451,686,Spain,Male,41,7,92474.748,1,0,1,175422.474,0
15777922,629,Spain,Male,36,1,145582.083,2,1,1,131734.548,0
15606841,823,France,Male,38,1,0,2,1,0,140943.33,0
15757648,683,Germany,Female,35,5,86128.911,1,0,1,164310.084,0
15677173,555,France,Male,37,9,112472.217,1,1,0,54174.645,0
15764170,647,Germany,Male,44,4,84564.315,1,1,0,32921.577,1
15610446,714,France,Female,51,4,79477.983,3,0,0,5276.277,1
15612776,850,Spain,Female,39,10,0,2,1,1,128727.081,0
15794122,713,France,Female,59,3,0,2,1,1,56430.072,0
15774931,452,France,Male,30,7,101642.283,1,1,1,89115.606,0
